"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706038116",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛМЕД""","87.90","Деятельность по уходу с обеспечением проживания прочая","ООО ""ОЛМЕД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706039688",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТИГРАВИТИ РУС ЭНД АКВАФЛЭТ""","46.49","Торговля оптовая прочими бытовыми товарами","ООО ""АНТИГРАВИТИ РУС ЭНД АКВАФЛЭТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706020609",952,3291093000,3255826000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВСКИЙ СУДОСТРОИТЕЛЬНО-СУДОРЕМОНТНЫЙ ЗАВОД""",,,,
"4706032210",38,130081000,128194000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ КВАРТАЛ""","41.2","Строительство жилых и нежилых зданий","ООО ""СК КВАРТАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4702005039",7,1116000,1670000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛХОВСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""","41.20","Строительство жилых и нежилых зданий","ООО ""ВСК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702005328",9,207948000,207863000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""БЕЛУЛ""","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""БЕЛУЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702005624",1,572000,288000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЧАГ""","47.52","Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах","ООО ""ОЧАГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706032234",1,4584000,4299000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕТЫРЕ СЕЗОНА""","71.12.2","Деятельность заказчика-застройщика, генерального подрядчика","ООО ""ЧЕТЫРЕ СЕЗОНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706015158",2,2429000,2284000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИТМ-ПЛЮС""","52.24.2","Транспортная обработка прочих грузов","ООО ""РИТМ-ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036990",6,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМ2 СНАБ-ЛИФТ""","33.12","Ремонт машин и оборудования","ООО ""АМ2 СНАБ-ЛИФТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706026142",2,0,3000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДИТЕЛЬ, АВТОМОБИЛЬ, ДОРОГА""","85.42.1","Деятельность школ подготовки водителей автотранспортных средств","ООО ""ВАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037585",8,17121000,16830000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕР СТИЛЯ""","31.09","Производство прочей мебели","ООО ""МАСТЕР СТИЛЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706030300",5,3885000,3799000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕНТА""","86.23","Стоматологическая практика","ООО ""ДЕНТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033090",1,367000,410000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТВОРЧЕСКАЯ МАСТЕРСКАЯ ДИАФИЛЬМ""","59.1","Производство кинофильмов, видеофильмов и телевизионных программ","ООО ""ТМ ДИАФИЛЬМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706034577",11,13863000,13033000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ""","41.2","Строительство жилых и нежилых зданий","ООО ""ЭНЕРГОСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706035700",0,56000,4000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПУЛЬС""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ИМПУЛЬС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706027315",1,40000,40000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРБИТА""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ОРБИТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706036870",2,7000,1081000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕРМЕС ТРЕВЕЛ""","79.11","Деятельность туристических агентств","ООО ""ГЕРМЕС ТРЕВЕЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706039303",24,5929000,5871000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННАЯ ОРГАНИЗАЦИЯ ""ИНСАР-К""","80.10","Деятельность частных охранных служб","ООО ""ОО ""ИНСАР-К""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037828",2,497000,528000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОШЕФ""","45.20","Техническое обслуживание и ремонт автотранспортных средств","ООО ""АВТОШЕФ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706035443",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОЛЭНД""","45.3","Торговля автомобильными деталями, узлами и принадлежностями","ООО ""АГРОЛЭНД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706033693",3,1847000,1879000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА ТРАК""","45.20","Техническое обслуживание и ремонт автотранспортных средств","ООО ""НЕВА ТРАК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706033125",2,472000,360000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕКТРИК""","43.21","Производство электромонтажных работ","ООО ""ЭЛЕКТРИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706003265",,,,,"ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""СЕВЕР""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ПК ""СЕВЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706035933",5,6686000,6549000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВЕРЕСТ""","25.62","Обработка металлических изделий механическая","ООО ""ЭВЕРЕСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706035771",,5600000,5600000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЗВЕЗДИЕ""",,,,
"4706038003",10,32043000,31442000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ БЭТ""","25.11","Производство строительных металлических конструкций, изделий и их частей","ООО ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ БЭТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"7702677325",6,172307000,123968000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОГОПЛАСТ РАША""",,,,
"4706035235",1,7949000,3359000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАНДАРТ ПЛЮС""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""СТАНДАРТ ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706035845",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕПТИМА КЛИМАТ""","43.22","Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха","ООО ""СЕПТИМА КЛИМАТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038927",3,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КДМ СЕРВИС""",,,,
"4706030621",0,0,0,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕВСКИЙ ТРУБОПРОКАТНЫЙ ЗАВОД""","24.20","Производство стальных труб, полых профилей и фитингов","АО ""НТПЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706035108",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАПИТАЛ ЦЕНТР""",,,,
"4706031720",2,2590000,2085000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНОБЛ АЙ ТИ""","95.1","Ремонт компьютеров и коммуникационного оборудования","ООО ""ЛЕНОБЛ АЙ ТИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706034030",3,25367000,25348000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ-17""","43.99","Работы строительные специализированные прочие, не включенные в другие группировки","ООО ""СМУ-17""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706035468",1,4983000,4804000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРТКОМ""","41.20","Строительство жилых и нежилых зданий","ООО ""ФОРТКОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706036895",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""РОСТ""""",,,,
"4702018253",17,27843000,29455000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИКА ""ВОЛХОВМЕД""","86.10","Деятельность больничных организаций","ООО ""КЛИНИКА ""ВОЛХОВМЕД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702007727",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОМПЛЕКС ""АСТРАЛЕН""",,,,
"4706035757",1032,4454958000,5655509000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛСР. СТЕНОВЫЕ МАТЕРИАЛЫ""",,,,
"4702003539",2,1182000,1472000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИРИУС""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""СИРИУС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702015566",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОП-МАРКЕТ""","47.2","Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ООО ""ТОП-МАРКЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"7839427607",0,280000,211000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАНДШАФТ""",,,,
"4702007445",12,7242000,7113000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИТУАЛ-СЕРВИС""","96.03","Организация похорон и представление связанных с ними услуг","ООО ""РИТУАЛ-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706023014",1,42832000,16245000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПМД ПЛЮС""","68.2","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ПМД ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706020165",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АС""",,,,
"7804415826",1,10275000,9365000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЮТ""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""УЮТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4702006723",3,1111000,1046000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУХГАЛТЕРСКО-КОНСАЛТИНГОВАЯ ФИРМА ""БИЗНЕС-АУДИТ""","69.20.2","Деятельность по оказанию услуг в области бухгалтерского учета","ООО БКФ ""БИЗНЕС-АУДИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4702015453",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИЛИЯ""",,,,
"7842369465",7,18843000,18510000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОССИЧ""","46.46","Торговля оптовая фармацевтической продукцией","ООО ""РОССИЧ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706025621",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯДРО""","43.21","Производство электромонтажных работ","ООО ""ЯДРО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706040718",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОГРУПП СПБ""","20.15.8","Производство удобрений животного или растительного происхождения","ООО ""ЭКОГРУПП СПБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706041084",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НМЦ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""НМЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706021916",364,924233000,868230000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОПРОДУКТ-ОТРАДНОЕ""",,,,
"7805367935",82,382898000,234590000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ОЗЕРНАЯ ВЕРФЬ""","30.1","Строительство кораблей, судов и лодок","ООО  ""ОЗЕРНАЯ ВЕРФЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ"
"4706034383",2,2386000,2357000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАЛИТЕТ""","25.62","Обработка металлических изделий механическая","ООО ""КВАЛИТЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706036479",1,3684000,2740000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРУДМОНТАЖ""","43.34","Производство малярных и стекольных работ","ООО ""ТРУДМОНТАЖ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037313",2,2887000,2537000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХПРОМ""","41.20","Строительство жилых и нежилых зданий","ООО ""ТЕХПРОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706028679",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛТРАНС""",,,,
"4706035309",10,221793000,51612000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ ""НЕВСКИЙ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ВОДОКАНАЛ ""НЕВСКИЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706034376",6,33335000,25782000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРН""","41.20","Строительство жилых и нежилых зданий","ООО ""КОРН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706040669",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИТОН""","46.36","Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями","ООО ""ВИТОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706034496",4,1087000,1787000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭНАТОЛ""","46.51","Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением","ООО ""ДЭНАТОЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706031858",1,70542000,7708000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАДОГА ИНВЕСТ""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ЛАДОГА ИНВЕСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706031625",2,2066000,1273000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНИТЕТ""","69.20","Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ООО ""БОНИТЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706036704",1,12310000,8540000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЗАПСТРОЙ""","46.73","Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ООО ""СЕВЗАПСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706038388",3,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОМБАРД АНТУРАЖ""","64.92.6","Деятельность по предоставлению ломбардами краткосрочных займов под залог движимого имущества","ООО ""ЛОМБАРД АНТУРАЖ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706039600",1,28744000,28384000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАПОЛИС""","46.73","Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ООО ""МЕГАПОЛИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4702011113",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХОСМОТР-АВТО""","45.20","Техническое обслуживание и ремонт автотранспортных средств","ООО ""ТЕХОСМОТР-АВТО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВОЛХОВСКИЙ РАЙОН, ГОРОД ВОЛХОВ"
"4706031833",1,972000,842000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАДРСТРОЙ""","43.99","Работы строительные специализированные прочие, не включенные в другие группировки","ООО ""КВАДРСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706032033",10,4378000,4565000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕМКАДАСТР""","71.12.4","Деятельность геодезическая и картографическая","ООО ""ЗЕМКАДАСТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706032474",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАТРУЛЬ""","41.20","Строительство жилых и нежилых зданий","ООО ""ПАТРУЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706036253",11,32170000,30214000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИОСФЕРА""","37.00","Сбор и обработка сточных вод","ООО ""БИОСФЕРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706037391",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЭНЕРГОЭФФЕКТИВНЫЕ ТЕХНОЛОГИИ""","71.12","Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях","ООО ""НПО ""ЭНЕРГОЭФФЕКТИВНЫЕ ТЕХНОЛОГИИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
"4706026199",2,70000,874000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЛСТРОЙ""","23.6","Производство изделий из бетона, цемента и гипса","ООО ""БЕЛСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД КИРОВСК"
