"INN","employees","revenue","expenses","revenue_date","org_name","okved_main_code","okved_main_name","short_name","place_info"
"4706033654",31,137065000,74212000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ ОТРАДНЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ""","36.0","Забор, очистка и распределение воды","ООО ""ВОДОКАНАЛ ОТРАДНЕНСКОГО Г.П.""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706023180",1,1254000,1219000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦ СТРОЙ""","41.20","Строительство жилых и нежилых зданий","ООО ""СПЕЦ СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034993",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУРСПБ""","41.20","Строительство жилых и нежилых зданий","ООО ""БУРСПБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038356",1,1409000,1397000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОПЛЮС""","71.12","Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях","ООО ""АВТОПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706011883",,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЛА""",,,,
"4706037867",2,28724000,27234000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОЛД ГРУПП""","55.10","Деятельность гостиниц и прочих мест для временного проживания","ООО ""ГОЛД ГРУПП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706025558",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬБИНОС""","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""АЛЬБИНОС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036207",924,2569955000,2490063000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТРО-ПЕЛЛА""",,,,
"4706033929",30,79925000,78329000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ГАРАНТ""","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""УК ""ГАРАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030290",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛИФФ""","62.09","Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая","ООО ""ГЛИФФ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036084",1,4067000,4264000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛОДЭ""","85.41","Образование дополнительное детей и взрослых","ООО ""КЛОДЭ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032700",1,1448000,1438000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФЕССИОНАЛЬНАЯ БУХГАЛТЕРСКАЯ КОМПАНИЯ ""ПБК-ФИНАНС""","69.20.2","Деятельность по оказанию услуг в области бухгалтерского учета","ООО ""ПБК-ФИНАНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029288",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУАЛ""","46.76.3","Торговля оптовая пластмассами и резиной в первичных формах","ООО ""РУАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037708",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНУЛА""","70.22","Консультирование по вопросам коммерческой деятельности и управления","ООО ""ГРАНУЛА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706029979",1,1197000,1191000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕКОР С""","25.61","Обработка металлов и нанесение покрытий на металлы","ООО ""ДЕКОР С""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026181",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИКА СТИЛЬ""","96.09","Предоставление прочих персональных услуг, не включенных в другие группировки","ООО ""ОПТИКА СТИЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026343",5,982000,844000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОЛЕС СЕВЕРО-ЗАПАД""","46.49.2","Торговля оптовая плетеными изделиями, изделиями из пробки, бондарными изделиями и прочими бытовыми деревянными изделиями","ООО ""ЭЛСЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040362",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНИВ""","47.54","Торговля розничная бытовыми электротоварами в специализированных магазинах","ООО ""АНИВ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037641",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАТОКС""",,,,
"4706028277",,56821000,56413000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕР-СЕРВИС""",,,,
"4706033608",6,8500000,8500000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕЛЛА""",,,,
"4706038363",1,2031000,1354000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОЛЬКФОРМ""","32.99.8","Производство изделий народных художественных промыслов","ООО ""ФОЛЬКФОРМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040877",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕКАЛОВСКОЕ""","08.12.2","Добыча глины и каолина","ООО ""ЧЕКАЛОВСКОЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037955",1,14939000,14104000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУДОВЫЕ ПРИРОДООХРАННЫЕ КОМПЛЕКСЫ И СИСТЕМЫ""","26.51.2","Производство радиолокационной, радионавигационной аппаратуры и радиоаппаратуры дистанционного управления","ООО ""СПКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038500",3,28446000,28330000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТО КАБИН ФИЛЬТР НФ""","28.25.14","Производство оборудования для фильтрования и очистки газов","ООО ""АВТО КАБИН ФИЛЬТР НФ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035997",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИН СТАРТРАНС""","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""ИН СТАРТРАНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706028044",1,2078000,1015000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОТЕХМЕТАЛЛ""","43.21","Производство электромонтажных работ","ООО ""ПЕТРОТЕХМЕТАЛЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039663",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКОЕ САЛО""",,,,
"4706040690",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВ-ТРЕЙД""","46.73.3","Торговля оптовая санитарно-техническим оборудованием","ООО ""СВ-ТРЕЙД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037786",2,967000,1068000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СЕВЕРО-ЗАПАД""","69.20","Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СЕВЕРО-ЗАПАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039102",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВСКИЙ РЕГИОН""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""НЕВСКИЙ РЕГИОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037602",9,74054000,65575000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-ТОРГОВАЯ КОМПАНИЯ ФЕНИКС""","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""ПРОИЗВОДСТВЕННО-ТОРГОВАЯ КОМПАНИЯ ФЕНИКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038613",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛИПСО""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""КАЛИПСО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035475",1,2472000,1862000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРКОМ СЕРВИС""","33.14","Ремонт электрического оборудования","ООО ""ИНТЕРКОМ СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039127",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛИС ФУД""",,,,
"4706038839",1,0,457000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАКСИМИЛЕ""","26.60.1","Производство аппаратов, применяемых в медицинских целях, основанных на использовании рентгеновского, альфа-, бета- и гамма-излучений","ООО ""ФАКСИМИЛЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038973",3,1644000,1528000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКЦЕПТ""","71.20","Технические испытания, исследования, анализ и сертификация","ООО ""АКЦЕПТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038846",1,75000,112000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛАВБУХ""","69.20.2","Деятельность по оказанию услуг в области бухгалтерского учета","ООО ""ГЛАВБУХ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039889",1,0,15000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОСТ""","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""РОСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706030090",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭДЕЛЬВЕЙС""",,,,
"4706036461",3,44744000,37091000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕР ГРУПП""","46.43","Торговля оптовая бытовыми электротоварами","ООО ""МАСТЕР ГРУПП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033502",0,0,2000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУНЛАЙФ ЭНД ЛУНРИЧ""","68.3","Операции с недвижимым имуществом за вознаграждение или на договорной основе","ООО ""Л ЭНД Л""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033566",2,2282000,1873000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИОРИТЕТ""","85.42.1","Деятельность школ подготовки водителей автотранспортных средств","ООО ""ПРИОРИТЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706034464",1,89000,41000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСИВАЯ ЖИЗНЬ""","47.71","Торговля розничная одеждой в специализированных магазинах","ООО ""КРАСИВАЯ ЖИЗНЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039060",1,40000,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-МАРКЕТ""","47.52","Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах","ООО ""СТРОЙ-МАРКЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040080",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕМЕЙНЫЙ ДВОРИК""","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""СЕМЕЙНЫЙ ДВОРИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039631",1,246000,1034000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМТЕПЛОСЕРВИС""","46.74","Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями","ООО ""РТС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040411",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙБЕР СЕВЕРО-ЗАПАД""","46.73.3","Торговля оптовая санитарно-техническим оборудованием","ООО ""РАЙБЕР СЕВЕРО-ЗАПАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038162",2,131000,209000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТРАДНЕНСКАЯ ПИВОВАРЕННАЯ КОМПАНИЯ""","11.05","Производство пива","ООО ""ОПК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038170",5,7530000,8279000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТ И ЛОГИСТИКА""","49.41","Деятельность автомобильного грузового транспорта","ООО ""ТИЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706026294",,,,,"ГАРАЖНЫЙ КООПЕРАТИВ ""ПЕСЧАНЫЕ КАРЬЕРЫ""","52.21.24","Деятельность стоянок для транспортных средств","ГК ""ПЕСЧАНЫЕ КАРЬЕРЫ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033904",5,17258000,15938000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ РОСГАЛАНТ""","47.91.2","Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет","ООО ""ТД РОСГАЛАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036912",4,16029000,18200000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛЕСА""","77.11","Аренда и лизинг легковых автомобилей и легких автотранспортных средств","ООО ""КОЛЕСА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706032153",0,0,14000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРСЕЙ-ПЕЛЛА""",,,,
"4706036158",,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМЕНЬ ВЕКА""",,,,
"4706039494",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМАРКЕТ""","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""СТРОЙМАРКЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039832",1,232000,27000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХРЕСУРС""","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""ТЕХРЕСУРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706037715",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФРАКЦИЯ +""","08.12","Разработка гравийных и песчаных карьеров, добыча глины и каолина","ООО ""ФРАКЦИЯ +""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039543",1,2914000,2819000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ГРАНИТ""","41.20","Строительство жилых и нежилых зданий","ООО ""СК ГРАНИТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033260",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЯЗЬСТРОЙ""","61.10.4","Деятельность в области документальной электросвязи","ООО ""СВЯЗЬСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706033453",7,22573000,20202000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМСЕТ""","45.3","Торговля автомобильными деталями, узлами и принадлежностями","ООО ""АМСЕТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036197",252,394983000,377108000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕЛЛА-МАШ""",,,,
"4706036172",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА-ЭНЕРГО-СЕРВИС""",,,,
"4706034182",7,21966000,20973000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИТЕРТОРГ""","46.4","Торговля оптовая непродовольственными потребительскими товарами","ООО ""ПИТЕРТОРГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038684",12,111704000,109761000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИЛЬТРОВАЛЬНЫЕ МАТЕРИАЛЫ""","46.76.1","Торговля оптовая бумагой и картоном","ООО ""ФИЛЬТРОВАЛЬНЫЕ МАТЕРИАЛЫ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706039310",1,31377000,31225000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОСТОРЫ""","41.20","Строительство жилых и нежилых зданий","ООО ""ПРОСТОРЫ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038645",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИС""","30.11","Строительство кораблей, судов и плавучих конструкций","ООО ""АРИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706038540",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГАРАНТ""","41.20","Строительство жилых и нежилых зданий","ООО ""СТРОЙГАРАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706035860",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ СИГМА""","43.99.5","Работы по монтажу стальных строительных конструкций","ООО ""СК СИГМА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706036736",1,0,1000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЁН""","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""КЛЁН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706031618",3,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПУЩИНСКИЙ ДОМ""","43.12","Подготовка строительной площадки","ООО ""ПУЩИНСКИЙ ДОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706040468",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОТЕХСИНТЕЗ""","62.01","Разработка компьютерного программного обеспечения","ООО ""ИТС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
"4706041239",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ЭДЕЛЬВЕЙС""","43.22","Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха","ООО "" ЭДЕЛЬВЕЙС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ОТРАДНОЕ"
