"INN","okved_main_code","okved_main_name","short_name","place_info","employees","revenue","expenses","revenue_date","org_name"
"4704095528","43.99","Работы строительные специализированные прочие, не включенные в другие группировки","ООО ""ТАЙГЕР ЦЕНТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",6,21057000,20947000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАЙГЕР ЦЕНТР"""
"4704100256","70.22","Консультирование по вопросам коммерческой деятельности и управления","ООО ""ЦЕНТРФИНАНСКОНСАЛТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",19,33343000,33129000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ФИНАНСОВЫХ КОНСУЛЬТАЦИЙ"""
"4704090463","64.9","Деятельность по предоставлению прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению","ООО ""ЛЕНРЕГИОНРАЗВИТИЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,3002000,1179000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНРЕГИОНРАЗВИТИЕ"""
"4704100182","10.11","Переработка и консервирование мяса","ООО ""ПЕРФЕЦИОНЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,27208000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРФЕЦИОНЕ"""
"4704091731","16.23.2","Производство сборных деревянных строений","ООО ""ПК ""МАСТЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",13,6000,1587000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""МАСТЕР"""
"4704088993","43.12.3","Производство земляных работ","ООО ""ЭКОТРАНССЕРВИС-И""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,9091000,8967000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОТРАНССЕРВИС-И"""
"4704096539","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""РУК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",5,6228000,5747000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЩИНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ"""
"4704088922","70.22","Консультирование по вопросам коммерческой деятельности и управления","ООО ""СЕРВИС-ТС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ПОСЕЛОК ТОРФЯНОВКА",1,77000,148000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС-ТС"""
"4704094796","25.11","Производство строительных металлических конструкций, изделий и их частей","ООО ""Л-КОНСТРУКЦИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,4000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Л-КОНСТРУКЦИЯ"""
"4704101281","16.23.2","Производство сборных деревянных строений","ООО ""ДСК ""МАСТЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,7974000,7572000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДСК ""МАСТЕР"""
"4704088760","59.11","Производство кинофильмов, видеофильмов и телевизионных программ","ООО ""АГИТЭК СТУДИО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,5021000,4951000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГИТЭК СТУДИО"""
"4704095736","41.20","Строительство жилых и нежилых зданий","ООО ""ИНВЕСТСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,180000,165000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТСТРОЙ"""
"4704101080","69.10","Деятельность в области права","ООО ""ЕЦПП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,1197000,630000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЦПП"""
"4704097370","41.20","Строительство жилых и нежилых зданий","ООО ""СК""НОВОГРАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,8336000,8285000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ""НОВОГРАД"""
"4704089161","43.12","Подготовка строительной площадки","ООО ""СТРОЙМОНТАЖСЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОНТАЖСЕРВИС"""
"4704097204",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМЕТАЛЛ"""
"4704083106","23.61","Производство изделий из бетона для использования в строительстве","ООО ""РЕГИОН СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН СЕРВИС"""
"4704105110","43.29","Производство прочих строительно-монтажных работ","ООО ""СТРОЙСЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС"""
"4704105543","11.07","Производство безалкогольных напитков; производство минеральных вод и прочих питьевых вод в бутылках","ООО ""РАЙВОЛА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙВОЛА"""
"4704103458","75.00","Деятельность ветеринарная","ООО ""МК ДЛЯ ЖИВОТНЫХ ""РЫС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",3,294000,607000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МНОГОПРОФИЛЬНЫЙ КОМПЛЕКС ДЛЯ ЖИВОТНЫХ ""РЫС"""
"4704098705","86.10","Деятельность больничных организаций","ООО ""ТРИЭЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИЭЛ"""
"4704105430","42.21","Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения","ООО ""ИНВЕСТСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТСТРОЙ"""
"4704092277","49.4","Деятельность автомобильного грузового транспорта и услуги по перевозкам","ООО ""АВТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,635000,656000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТ"""
"4704100312","08.12","Разработка гравийных и песчаных карьеров, добыча глины и каолина","ООО ""РОЩИНСКОЕ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЩИНСКОЕ"""
"4704100640","81.30","Деятельность по благоустройству ландшафта","ООО ""КОМФОРТМАСТЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,26000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМФОРТМАСТЕР"""
"4704103578","93.13","Деятельность фитнес-центров","ООО ""СПА-КЛУБ ЯГА-ЯГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",4,5876000,4674000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПА-КЛУБ ЯГА-ЯГА"""
"4704104525","43.11","Разборка и снос зданий","ООО ""СК БОНУС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК БОНУС"""
"4704104645","86.21","Общая врачебная практика","ООО ""ХЕЛИКС РОЩИНО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХЕЛИКС РОЩИНО"""
"4704102817",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЛКОМСТРОЙ"""
"4704095158","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""ТГП-ПИТЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТГП-ПИТЕР"""
"4704092044",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОФИ"""
"4704096120",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕРКАНА"""
"4704098021","46.90","Торговля оптовая неспециализированная","ООО ""СК РЕГАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,254000,119000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК РЕГАЛ"""
"4704098790","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,5237000,7536000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ"""
"4704098960","86.21","Общая врачебная практика","ООО ""СМАЙЛИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАЙЛИК"""
"4704101443","96.01","Стирка и химическая чистка текстильных и меховых изделий","ООО ""ВИКТОРИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКТОРИЯ"""
"4704105014","43.21","Производство электромонтажных работ","ООО ""КОНСТ-СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТ-СТРОЙ"""
"4704104973","46.69.9","Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения","ООО ""ИМВЭЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМВЭЛ"""
"4704102398","70.22","Консультирование по вопросам коммерческой деятельности и управления","ООО ""ГОСТЕНДЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",2,14982000,10895000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОСТЕНДЕР"""
"4704104959","16.23","Производство прочих деревянных строительных конструкций и столярных изделий","ООО ""РДК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РДК"""
"4704104589","93.11","Деятельность спортивных объектов","ООО ""СЕВЕРНЫЙ ПОТОК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРНЫЙ ПОТОК"""
"4704105335","46.90","Торговля оптовая неспециализированная","ООО ""РЕГАЛ СТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГАЛ СТРОЙ"""
"4704105818","42.22","Строительство коммунальных объектов для обеспечения электроэнергией и телекоммуникациями","ООО ""ЭНЕРГИЯ ПРОДВИЖЕНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГИЯ ПРОДВИЖЕНИЯ"""
"4704105751","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""РАЙВОЛА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙВОЛА"""
"4704105991","42.11","Строительство автомобильных дорог и автомагистралей","ООО ""ПРОФЗНАК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФЗНАК"""
"4704105776","46.11","Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами","ООО ""ВБТК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОСТОЧНО-БАЛТИЙСКАЯ ТОРГОВАЯ КОМПАНИЯ"""
"4704105896","43.22","Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха","ООО ""СТРЕЛЛА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРЕЛЛА"""
"4704105007","43.29","Производство прочих строительно-монтажных работ","ООО ""НОРДСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРДСТРОЙ"""
"4704105039","25.62","Обработка металлических изделий механическая","ООО ""РЕФМЕТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ВЫБОРГСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК РОЩИНО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕФМЕТР"""
